transaction_id,account_number,transaction_type,amount,transaction_date,transaction_timestamp,channel,merchant,transaction_city,transaction_state,status,is_fraudulent,processing_fee,created_timestamp
TXN_00002357,ACC_646652839,DEPOSIT,1390.16,2025-06-22,2025-06-22 23:08:30,MOBILE,,Houston,NY,FAILED,False,0.0,2025-07-25 23:08:30
TXN_00002358,ACC_346871212,FEE,-34.94,2025-06-28,2025-06-28 23:08:30,ATM,,Phoenix,TX,FAILED,True,1.46,2025-07-25 23:08:30
TXN_00002359,ACC_531785885,TRANSFER,780.69,2025-05-02,2025-05-02 23:08:30,PHONE,,New York,AZ,COMPLETED,False,1.77,2025-07-25 23:08:30
TXN_00002360,ACC_919835561,TRANSFER,1753.94,2025-05-21,2025-05-21 23:08:30,BRANCH,,Chicago,IL,COMPLETED,True,2.99,2025-07-25 23:08:30
TXN_00002361,ACC_354615840,TRANSFER,150.55,2025-05-28,2025-05-28 23:08:30,ONLINE,,Houston,NY,PENDING,False,3.11,2025-07-25 23:08:30
TXN_00002362,ACC_122841695,INTEREST,96.8,2025-05-16,2025-05-16 23:08:30,PHONE,,New York,NY,PENDING,False,2.71,2025-07-25 23:08:30
TXN_00002363,ACC_922128258,DEPOSIT,1095.17,2025-06-29,2025-06-29 23:08:30,PHONE,,Phoenix,AZ,COMPLETED,False,0.0,2025-07-25 23:08:30
TXN_00002364,ACC_629803185,WITHDRAWAL,-231.3,2025-05-30,2025-05-30 23:08:30,MOBILE,Spotify,Los Angeles,CA,COMPLETED,False,0.99,2025-07-25 23:08:30
TXN_00002365,ACC_609916053,PAYMENT,-986.15,2025-06-23,2025-06-23 23:08:30,ATM,Starbucks,New York,AZ,COMPLETED,False,3.2,2025-07-25 23:08:30
TXN_00002366,ACC_474850376,WITHDRAWAL,-248.8,2025-05-05,2025-05-05 23:08:30,BRANCH,Amazon,Los Angeles,AZ,COMPLETED,False,0.47,2025-07-25 23:08:30
TXN_00002367,ACC_384012626,WITHDRAWAL,-24.75,2025-06-22,2025-06-22 23:08:30,ATM,Target,Los Angeles,NY,FAILED,True,2.53,2025-07-25 23:08:30
TXN_00002368,ACC_482358908,PAYMENT,-540.48,2025-07-25,2025-07-25 23:08:30,MOBILE,Shell,New York,NY,COMPLETED,False,2.41,2025-07-25 23:08:30
TXN_00002369,ACC_856080132,TRANSFER,-1601.18,2025-06-28,2025-06-28 23:08:30,ONLINE,,Chicago,IL,COMPLETED,False,2.25,2025-07-25 23:08:30
TXN_00002370,ACC_163884670,FEE,-27.07,2025-05-08,2025-05-08 23:08:30,MOBILE,,New York,CA,COMPLETED,False,1.9,2025-07-25 23:08:30
TXN_00002371,ACC_599951473,DEPOSIT,2978.17,2025-05-15,2025-05-15 23:08:30,BRANCH,,Los Angeles,TX,COMPLETED,False,0.0,2025-07-25 23:08:30
TXN_00002372,ACC_536877463,WITHDRAWAL,-410.17,2025-06-08,2025-06-08 23:08:30,ATM,Netflix,Chicago,CA,COMPLETED,False,0.05,2025-07-25 23:08:30
TXN_00002373,ACC_993763079,INTEREST,64.75,2025-06-28,2025-06-28 23:08:30,ONLINE,,Houston,NY,COMPLETED,False,2.9,2025-07-25 23:08:30
TXN_00002374,ACC_155424086,DEPOSIT,1042.85,2025-06-07,2025-06-07 23:08:30,PHONE,,Houston,NY,PENDING,False,0.0,2025-07-25 23:08:30
TXN_00002375,ACC_153966820,PAYMENT,-988.06,2025-05-17,2025-05-17 23:08:30,BRANCH,Netflix,Los Angeles,NY,COMPLETED,True,0.11,2025-07-25 23:08:30
TXN_00002376,ACC_459940991,WITHDRAWAL,-308.45,2025-06-02,2025-06-02 23:08:30,ONLINE,Walmart,Phoenix,IL,COMPLETED,False,3.35,2025-07-25 23:08:30
TXN_00002377,ACC_726412812,DEPOSIT,148.88,2025-05-27,2025-05-27 23:08:30,BRANCH,,Phoenix,IL,COMPLETED,True,0.0,2025-07-25 23:08:30
TXN_00002378,ACC_202842658,PAYMENT,-757.82,2025-06-13,2025-06-13 23:08:30,PHONE,Amazon,New York,TX,COMPLETED,False,1.62,2025-07-25 23:08:30
TXN_00002379,ACC_303481116,DEPOSIT,3306.31,2025-07-04,2025-07-04 23:08:30,ONLINE,,New York,NY,COMPLETED,False,0.0,2025-07-25 23:08:30
TXN_00002380,ACC_972948805,PAYMENT,-436.46,2025-05-21,2025-05-21 23:08:30,BRANCH,Walmart,Houston,TX,COMPLETED,False,0.42,2025-07-25 23:08:30
TXN_00002381,ACC_963572942,TRANSFER,-735.15,2025-04-26,2025-04-26 23:08:30,MOBILE,,Houston,NY,PENDING,True,1.99,2025-07-25 23:08:30
TXN_00002382,ACC_687506049,DEPOSIT,2422.41,2025-07-25,2025-07-25 23:08:30,BRANCH,,Chicago,IL,COMPLETED,False,0.0,2025-07-25 23:08:30
TXN_00002383,ACC_157760413,WITHDRAWAL,-95.72,2025-06-17,2025-06-17 23:08:30,MOBILE,Target,Los Angeles,IL,COMPLETED,True,2.27,2025-07-25 23:08:30
TXN_00002384,ACC_116532141,WITHDRAWAL,-332.26,2025-06-28,2025-06-28 23:08:30,PHONE,Shell,New York,CA,COMPLETED,False,0.95,2025-07-25 23:08:30
TXN_00002385,ACC_896617454,PAYMENT,-206.15,2025-05-26,2025-05-26 23:08:30,ONLINE,Uber,Phoenix,NY,COMPLETED,False,1.47,2025-07-25 23:08:30
TXN_00002386,ACC_771636160,TRANSFER,-736.77,2025-06-27,2025-06-27 23:08:30,ONLINE,,Houston,TX,COMPLETED,False,2.11,2025-07-25 23:08:30
TXN_00002387,ACC_422238449,INTEREST,55.94,2025-04-30,2025-04-30 23:08:30,ONLINE,,Chicago,IL,COMPLETED,False,1.89,2025-07-25 23:08:30
TXN_00002388,ACC_220201918,PAYMENT,-963.13,2025-07-12,2025-07-12 23:08:30,ATM,Apple,New York,IL,FAILED,False,3.23,2025-07-25 23:08:30
TXN_00002389,ACC_197623316,WITHDRAWAL,-105.34,2025-05-17,2025-05-17 23:08:30,BRANCH,Shell,Phoenix,AZ,PENDING,False,1.68,2025-07-25 23:08:30
TXN_00002390,ACC_559518421,FEE,-17.96,2025-07-09,2025-07-09 23:08:30,ONLINE,,Houston,TX,COMPLETED,True,1.75,2025-07-25 23:08:30
TXN_00002391,ACC_389088110,TRANSFER,-175.25,2025-07-22,2025-07-22 23:08:30,PHONE,,Los Angeles,TX,FAILED,True,3.42,2025-07-25 23:08:30
TXN_00002392,ACC_217612804,FEE,-48.45,2025-06-18,2025-06-18 23:08:30,PHONE,,Phoenix,CA,COMPLETED,False,1.05,2025-07-25 23:08:30
TXN_00002393,ACC_154064947,PAYMENT,-431.58,2025-05-19,2025-05-19 23:08:30,ONLINE,Uber,Phoenix,CA,COMPLETED,False,3.43,2025-07-25 23:08:30
TXN_00002394,ACC_399147144,FEE,-37.22,2025-05-31,2025-05-31 23:08:30,MOBILE,,Houston,NY,FAILED,False,0.41,2025-07-25 23:08:30
TXN_00002395,ACC_716418273,FEE,-30.51,2025-06-20,2025-06-20 23:08:30,BRANCH,,Los Angeles,CA,COMPLETED,False,0.23,2025-07-25 23:08:30
TXN_00002396,ACC_278777701,WITHDRAWAL,-135.69,2025-05-24,2025-05-24 23:08:30,ONLINE,Amazon,Chicago,IL,COMPLETED,False,2.66,2025-07-25 23:08:30
TXN_00002397,ACC_102124225,DEPOSIT,201.04,2025-05-16,2025-05-16 23:08:30,PHONE,,Houston,CA,COMPLETED,False,0.0,2025-07-25 23:08:30
TXN_00002398,ACC_586874304,WITHDRAWAL,-209.07,2025-05-08,2025-05-08 23:08:30,ATM,Amazon,Phoenix,AZ,FAILED,False,3.5,2025-07-25 23:08:30
TXN_00002399,ACC_230264298,TRANSFER,-1523.56,2025-07-25,2025-07-25 23:08:30,ATM,,Phoenix,NY,PENDING,False,2.64,2025-07-25 23:08:30
TXN_00002400,ACC_774068912,WITHDRAWAL,-98.0,2025-07-08,2025-07-08 23:08:30,BRANCH,Starbucks,Houston,AZ,FAILED,False,2.54,2025-07-25 23:08:30
TXN_00002401,ACC_894582515,INTEREST,61.97,2025-06-06,2025-06-06 23:08:30,ATM,,Phoenix,IL,COMPLETED,False,3.46,2025-07-25 23:08:30
TXN_00002402,ACC_188262104,FEE,-29.8,2025-06-22,2025-06-22 23:08:30,BRANCH,,Los Angeles,NY,COMPLETED,True,3.22,2025-07-25 23:08:30
TXN_00002403,ACC_976104224,FEE,-25.54,2025-04-29,2025-04-29 23:08:30,ONLINE,,Los Angeles,TX,COMPLETED,True,2.53,2025-07-25 23:08:30
TXN_00002404,ACC_362335012,PAYMENT,-917.93,2025-07-13,2025-07-13 23:08:30,PHONE,Walmart,Chicago,NY,FAILED,False,2.26,2025-07-25 23:08:30
TXN_00002405,ACC_845502042,TRANSFER,-681.1,2025-07-07,2025-07-07 23:08:30,PHONE,,Chicago,CA,COMPLETED,False,2.23,2025-07-25 23:08:30
TXN_00002406,ACC_964276116,INTEREST,1.7,2025-06-09,2025-06-09 23:08:30,ONLINE,,Chicago,CA,COMPLETED,False,1.44,2025-07-25 23:08:30
TXN_00002407,ACC_579401780,TRANSFER,-499.75,2025-05-13,2025-05-13 23:08:30,PHONE,,Phoenix,IL,COMPLETED,False,3.12,2025-07-25 23:08:30
TXN_00002408,ACC_393494698,PAYMENT,-570.22,2025-07-07,2025-07-07 23:08:30,ATM,Walmart,New York,AZ,COMPLETED,False,3.08,2025-07-25 23:08:30
TXN_00002409,ACC_874186902,DEPOSIT,4069.56,2025-04-26,2025-04-26 23:08:30,PHONE,,New York,AZ,COMPLETED,False,0.0,2025-07-25 23:08:30
TXN_00002410,ACC_800743524,WITHDRAWAL,-248.46,2025-05-10,2025-05-10 23:08:30,MOBILE,Amazon,Los Angeles,TX,COMPLETED,True,1.86,2025-07-25 23:08:30
TXN_00002411,ACC_637726803,DEPOSIT,2534.72,2025-04-28,2025-04-28 23:08:30,MOBILE,,Los Angeles,TX,COMPLETED,False,0.0,2025-07-25 23:08:30
TXN_00002412,ACC_784159813,WITHDRAWAL,-298.32,2025-07-05,2025-07-05 23:08:30,ONLINE,McDonald's,Houston,NY,COMPLETED,False,0.31,2025-07-25 23:08:30
TXN_00002413,ACC_765456801,DEPOSIT,4963.2,2025-05-15,2025-05-15 23:08:30,ONLINE,,Phoenix,IL,COMPLETED,False,0.0,2025-07-25 23:08:30
TXN_00002414,ACC_224763823,INTEREST,42.16,2025-07-17,2025-07-17 23:08:30,ONLINE,,Chicago,IL,FAILED,True,1.0,2025-07-25 23:08:30
TXN_00002415,ACC_526901220,DEPOSIT,4428.51,2025-07-18,2025-07-18 23:08:30,BRANCH,,Phoenix,CA,COMPLETED,True,0.0,2025-07-25 23:08:30
TXN_00002416,ACC_384007049,PAYMENT,-593.64,2025-07-19,2025-07-19 23:08:30,ATM,Target,Phoenix,CA,FAILED,False,1.6,2025-07-25 23:08:30
TXN_00002417,ACC_131809298,DEPOSIT,3644.69,2025-07-03,2025-07-03 23:08:30,ONLINE,,Los Angeles,AZ,PENDING,True,0.0,2025-07-25 23:08:30
TXN_00002418,ACC_476719621,DEPOSIT,712.96,2025-05-03,2025-05-03 23:08:30,MOBILE,,Phoenix,IL,COMPLETED,False,0.0,2025-07-25 23:08:30
TXN_00002419,ACC_889660383,PAYMENT,-566.95,2025-06-14,2025-06-14 23:08:30,ONLINE,Shell,Chicago,TX,COMPLETED,False,2.29,2025-07-25 23:08:30
TXN_00002420,ACC_254969471,PAYMENT,-583.13,2025-06-27,2025-06-27 23:08:30,MOBILE,Uber,New York,NY,FAILED,True,1.17,2025-07-25 23:08:30
TXN_00002421,ACC_107348238,TRANSFER,-3.12,2025-05-06,2025-05-06 23:08:30,ONLINE,,Chicago,TX,COMPLETED,False,0.82,2025-07-25 23:08:30
TXN_00002422,ACC_699506853,PAYMENT,-917.34,2025-06-03,2025-06-03 23:08:30,PHONE,Target,Los Angeles,IL,COMPLETED,False,2.89,2025-07-25 23:08:30
TXN_00002423,ACC_817451204,WITHDRAWAL,-306.82,2025-07-25,2025-07-25 23:08:30,PHONE,Uber,Houston,TX,COMPLETED,False,3.33,2025-07-25 23:08:30
TXN_00002424,ACC_239610079,TRANSFER,1934.26,2025-05-07,2025-05-07 23:08:30,BRANCH,,Houston,AZ,PENDING,False,3.0,2025-07-25 23:08:30
TXN_00002425,ACC_389440522,FEE,-36.06,2025-05-27,2025-05-27 23:08:30,ATM,,Los Angeles,AZ,COMPLETED,False,1.27,2025-07-25 23:08:30
TXN_00002426,ACC_139190967,PAYMENT,-29.91,2025-07-12,2025-07-12 23:08:30,PHONE,Shell,Phoenix,AZ,PENDING,False,3.41,2025-07-25 23:08:30
TXN_00002427,ACC_234812659,WITHDRAWAL,-346.53,2025-06-21,2025-06-21 23:08:30,ONLINE,Shell,New York,IL,PENDING,False,1.92,2025-07-25 23:08:30
TXN_00002428,ACC_218608583,WITHDRAWAL,-457.43,2025-05-05,2025-05-05 23:08:30,BRANCH,Shell,Phoenix,IL,COMPLETED,False,0.9,2025-07-25 23:08:30
TXN_00002429,ACC_943590330,WITHDRAWAL,-491.58,2025-06-04,2025-06-04 23:08:30,MOBILE,Shell,New York,NY,COMPLETED,False,1.73,2025-07-25 23:08:30
TXN_00002430,ACC_309986083,FEE,-23.85,2025-05-19,2025-05-19 23:08:30,ONLINE,,Houston,CA,COMPLETED,False,0.82,2025-07-25 23:08:30
TXN_00002431,ACC_341964825,TRANSFER,708.67,2025-06-19,2025-06-19 23:08:30,PHONE,,Phoenix,CA,COMPLETED,False,1.81,2025-07-25 23:08:30
TXN_00002432,ACC_729949812,PAYMENT,-465.84,2025-06-04,2025-06-04 23:08:30,BRANCH,Shell,New York,IL,COMPLETED,True,3.48,2025-07-25 23:08:30
TXN_00002433,ACC_295147039,DEPOSIT,888.89,2025-06-08,2025-06-08 23:08:30,MOBILE,,Los Angeles,IL,COMPLETED,False,0.0,2025-07-25 23:08:30
TXN_00002434,ACC_365358704,DEPOSIT,680.47,2025-06-04,2025-06-04 23:08:30,ATM,,Chicago,AZ,FAILED,False,0.0,2025-07-25 23:08:30
TXN_00002435,ACC_104500357,WITHDRAWAL,-256.63,2025-07-13,2025-07-13 23:08:30,PHONE,Uber,New York,NY,COMPLETED,False,0.22,2025-07-25 23:08:30
TXN_00002436,ACC_850403119,WITHDRAWAL,-448.53,2025-05-29,2025-05-29 23:08:30,PHONE,Apple,Phoenix,AZ,COMPLETED,True,0.31,2025-07-25 23:08:30
TXN_00002437,ACC_396376881,DEPOSIT,4697.96,2025-06-29,2025-06-29 23:08:30,MOBILE,,Houston,NY,COMPLETED,True,0.0,2025-07-25 23:08:30
TXN_00002438,ACC_905534487,INTEREST,49.89,2025-07-13,2025-07-13 23:08:30,PHONE,,Houston,AZ,PENDING,True,2.73,2025-07-25 23:08:30
TXN_00002439,ACC_212702393,INTEREST,75.89,2025-07-06,2025-07-06 23:08:30,MOBILE,,Phoenix,NY,FAILED,False,0.34,2025-07-25 23:08:30
TXN_00002440,ACC_795799923,TRANSFER,1381.6,2025-05-05,2025-05-05 23:08:30,BRANCH,,Phoenix,IL,COMPLETED,True,2.2,2025-07-25 23:08:30
TXN_00002441,ACC_182722485,WITHDRAWAL,-30.48,2025-06-12,2025-06-12 23:08:30,ONLINE,McDonald's,Phoenix,CA,COMPLETED,True,1.65,2025-07-25 23:08:30
TXN_00002442,ACC_278743421,FEE,-24.9,2025-05-30,2025-05-30 23:08:30,PHONE,,New York,TX,COMPLETED,False,2.1,2025-07-25 23:08:30
TXN_00002443,ACC_160385198,INTEREST,23.06,2025-07-11,2025-07-11 23:08:30,BRANCH,,New York,TX,COMPLETED,False,2.42,2025-07-25 23:08:30
TXN_00002444,ACC_219258561,FEE,-27.68,2025-07-06,2025-07-06 23:08:30,ONLINE,,Los Angeles,AZ,FAILED,False,0.88,2025-07-25 23:08:30
TXN_00002445,ACC_626573732,DEPOSIT,2723.82,2025-05-24,2025-05-24 23:08:30,MOBILE,,Los Angeles,NY,PENDING,False,0.0,2025-07-25 23:08:30
TXN_00002446,ACC_700928410,DEPOSIT,4508.38,2025-07-25,2025-07-25 23:08:30,ONLINE,,Chicago,AZ,COMPLETED,False,0.0,2025-07-25 23:08:30
TXN_00002447,ACC_493350716,TRANSFER,-137.91,2025-05-22,2025-05-22 23:08:30,ATM,,New York,CA,COMPLETED,False,0.68,2025-07-25 23:08:30
TXN_00002448,ACC_924668479,WITHDRAWAL,-395.49,2025-06-05,2025-06-05 23:08:30,ONLINE,Target,New York,TX,FAILED,True,2.76,2025-07-25 23:08:30
TXN_00002449,ACC_512801950,FEE,-18.23,2025-06-07,2025-06-07 23:08:30,PHONE,,Chicago,TX,COMPLETED,False,2.33,2025-07-25 23:08:30
TXN_00002450,ACC_121392269,PAYMENT,-203.16,2025-04-29,2025-04-29 23:08:30,MOBILE,Walmart,Houston,AZ,COMPLETED,False,2.02,2025-07-25 23:08:30
TXN_00002451,ACC_491569078,INTEREST,74.98,2025-07-07,2025-07-07 23:08:30,ATM,,Chicago,NY,COMPLETED,False,3.13,2025-07-25 23:08:30
TXN_00002452,ACC_984174240,WITHDRAWAL,-309.69,2025-07-25,2025-07-25 23:08:30,BRANCH,Amazon,Los Angeles,CA,COMPLETED,True,3.43,2025-07-25 23:08:30
TXN_00002453,ACC_973349521,INTEREST,52.51,2025-06-22,2025-06-22 23:08:30,ONLINE,,Chicago,CA,COMPLETED,False,1.88,2025-07-25 23:08:30
TXN_00002454,ACC_338511767,FEE,-43.49,2025-05-17,2025-05-17 23:08:30,MOBILE,,Phoenix,NY,COMPLETED,True,0.04,2025-07-25 23:08:30
TXN_00002455,ACC_215037392,INTEREST,42.8,2025-07-16,2025-07-16 23:08:30,ATM,,Chicago,CA,COMPLETED,False,0.35,2025-07-25 23:08:30
TXN_00002456,ACC_176523710,PAYMENT,-526.11,2025-06-09,2025-06-09 23:08:30,PHONE,Uber,Chicago,TX,COMPLETED,False,2.34,2025-07-25 23:08:30
TXN_00002457,ACC_759776218,TRANSFER,-1069.31,2025-05-16,2025-05-16 23:08:30,ATM,,New York,NY,COMPLETED,True,2.87,2025-07-25 23:08:30
TXN_00002458,ACC_917175575,TRANSFER,1648.34,2025-06-02,2025-06-02 23:08:30,MOBILE,,Los Angeles,TX,FAILED,False,2.76,2025-07-25 23:08:30
TXN_00002459,ACC_231296592,TRANSFER,-110.17,2025-05-16,2025-05-16 23:08:30,MOBILE,,Chicago,NY,COMPLETED,False,2.7,2025-07-25 23:08:30
TXN_00002460,ACC_582153143,PAYMENT,-672.13,2025-07-13,2025-07-13 23:08:30,ONLINE,Starbucks,Phoenix,IL,FAILED,False,1.77,2025-07-25 23:08:30
TXN_00002461,ACC_466539120,TRANSFER,-961.61,2025-06-07,2025-06-07 23:08:30,ATM,,Phoenix,TX,COMPLETED,False,2.57,2025-07-25 23:08:30
TXN_00002462,ACC_120251610,WITHDRAWAL,-355.14,2025-06-18,2025-06-18 23:08:30,BRANCH,McDonald's,Chicago,TX,PENDING,False,0.49,2025-07-25 23:08:30
TXN_00002463,ACC_484510222,DEPOSIT,2263.56,2025-07-22,2025-07-22 23:08:30,BRANCH,,Los Angeles,NY,FAILED,False,0.0,2025-07-25 23:08:30
TXN_00002464,ACC_231536644,TRANSFER,-462.9,2025-06-22,2025-06-22 23:08:30,BRANCH,,Phoenix,CA,PENDING,True,0.76,2025-07-25 23:08:30
TXN_00002465,ACC_622564352,TRANSFER,-772.42,2025-06-26,2025-06-26 23:08:30,PHONE,,New York,CA,PENDING,False,2.87,2025-07-25 23:08:30
TXN_00002466,ACC_423963056,FEE,-9.78,2025-04-26,2025-04-26 23:08:30,BRANCH,,Los Angeles,TX,COMPLETED,False,1.97,2025-07-25 23:08:30
TXN_00002467,ACC_456837467,TRANSFER,1082.31,2025-06-05,2025-06-05 23:08:30,PHONE,,Houston,CA,PENDING,False,1.94,2025-07-25 23:08:30
TXN_00002468,ACC_995399192,TRANSFER,1988.13,2025-05-29,2025-05-29 23:08:30,BRANCH,,Houston,IL,COMPLETED,True,1.56,2025-07-25 23:08:30
TXN_00002469,ACC_505065826,INTEREST,21.08,2025-05-25,2025-05-25 23:08:30,ATM,,Los Angeles,IL,COMPLETED,False,3.38,2025-07-25 23:08:30
TXN_00002470,ACC_530448855,PAYMENT,-584.52,2025-07-08,2025-07-08 23:08:30,MOBILE,Apple,Los Angeles,CA,FAILED,False,2.53,2025-07-25 23:08:30
TXN_00002471,ACC_997536058,PAYMENT,-395.66,2025-06-03,2025-06-03 23:08:30,ATM,Shell,Phoenix,AZ,PENDING,False,2.38,2025-07-25 23:08:30
TXN_00002472,ACC_289370376,DEPOSIT,3500.22,2025-06-08,2025-06-08 23:08:30,ONLINE,,Chicago,NY,COMPLETED,True,0.0,2025-07-25 23:08:30
TXN_00002473,ACC_837987225,FEE,-5.18,2025-05-09,2025-05-09 23:08:30,ONLINE,,Houston,CA,FAILED,False,2.6,2025-07-25 23:08:30
TXN_00002474,ACC_451512881,FEE,-9.45,2025-06-01,2025-06-01 23:08:30,MOBILE,,New York,IL,COMPLETED,False,1.44,2025-07-25 23:08:30
TXN_00002475,ACC_162033292,INTEREST,47.63,2025-05-10,2025-05-10 23:08:30,BRANCH,,Houston,IL,COMPLETED,False,0.56,2025-07-25 23:08:30
TXN_00002476,ACC_182650678,FEE,-16.54,2025-07-22,2025-07-22 23:08:30,ONLINE,,Phoenix,IL,COMPLETED,False,1.67,2025-07-25 23:08:30
TXN_00002477,ACC_532117948,INTEREST,83.81,2025-05-28,2025-05-28 23:08:30,ONLINE,,Los Angeles,NY,COMPLETED,False,3.3,2025-07-25 23:08:30
TXN_00002478,ACC_258081685,PAYMENT,-897.23,2025-07-16,2025-07-16 23:08:30,BRANCH,McDonald's,Houston,TX,FAILED,True,3.39,2025-07-25 23:08:30
TXN_00002479,ACC_214469419,PAYMENT,-836.44,2025-06-18,2025-06-18 23:08:30,ONLINE,Apple,Phoenix,IL,COMPLETED,False,0.94,2025-07-25 23:08:30
TXN_00002480,ACC_693228597,PAYMENT,-425.76,2025-06-26,2025-06-26 23:08:30,ATM,McDonald's,Los Angeles,NY,PENDING,False,0.03,2025-07-25 23:08:30
TXN_00002481,ACC_727617273,WITHDRAWAL,-408.28,2025-07-02,2025-07-02 23:08:30,BRANCH,Apple,Phoenix,NY,COMPLETED,False,0.65,2025-07-25 23:08:30
TXN_00002482,ACC_526834569,TRANSFER,-18.18,2025-07-16,2025-07-16 23:08:30,ATM,,Houston,AZ,COMPLETED,True,1.58,2025-07-25 23:08:30
TXN_00002483,ACC_915478157,DEPOSIT,4615.8,2025-07-15,2025-07-15 23:08:30,BRANCH,,Los Angeles,TX,COMPLETED,False,0.0,2025-07-25 23:08:30
TXN_00002484,ACC_835782540,DEPOSIT,4712.68,2025-06-18,2025-06-18 23:08:30,PHONE,,Los Angeles,CA,COMPLETED,False,0.0,2025-07-25 23:08:30
TXN_00002485,ACC_996714792,PAYMENT,-817.38,2025-06-20,2025-06-20 23:08:30,BRANCH,Apple,Los Angeles,NY,PENDING,False,1.97,2025-07-25 23:08:30
TXN_00002486,ACC_940224182,PAYMENT,-568.93,2025-06-25,2025-06-25 23:08:30,PHONE,Amazon,Phoenix,CA,FAILED,True,2.6,2025-07-25 23:08:30
TXN_00002487,ACC_911998014,TRANSFER,-959.56,2025-07-05,2025-07-05 23:08:30,MOBILE,,Phoenix,AZ,FAILED,False,0.38,2025-07-25 23:08:30
TXN_00002488,ACC_748135421,WITHDRAWAL,-138.3,2025-06-27,2025-06-27 23:08:30,ONLINE,Netflix,Los Angeles,TX,COMPLETED,False,3.01,2025-07-25 23:08:30
TXN_00002489,ACC_271868828,FEE,-44.4,2025-06-06,2025-06-06 23:08:30,ONLINE,,Chicago,NY,COMPLETED,False,2.86,2025-07-25 23:08:30
TXN_00002490,ACC_163887297,WITHDRAWAL,-93.08,2025-06-02,2025-06-02 23:08:30,BRANCH,Uber,Chicago,CA,PENDING,False,1.94,2025-07-25 23:08:30
TXN_00002491,ACC_426119443,TRANSFER,1908.92,2025-05-11,2025-05-11 23:08:30,BRANCH,,Chicago,AZ,FAILED,False,0.08,2025-07-25 23:08:30
TXN_00002492,ACC_876085519,DEPOSIT,2577.76,2025-05-17,2025-05-17 23:08:30,BRANCH,,Chicago,NY,PENDING,False,0.0,2025-07-25 23:08:30
TXN_00002493,ACC_490184816,PAYMENT,-157.74,2025-07-23,2025-07-23 23:08:30,ONLINE,Amazon,Phoenix,NY,COMPLETED,False,3.36,2025-07-25 23:08:30
TXN_00002494,ACC_284423041,FEE,-47.79,2025-07-02,2025-07-02 23:08:30,ATM,,Chicago,IL,COMPLETED,False,0.11,2025-07-25 23:08:30
TXN_00002495,ACC_378150741,FEE,-22.81,2025-07-21,2025-07-21 23:08:30,PHONE,,Los Angeles,CA,COMPLETED,False,3.35,2025-07-25 23:08:30
TXN_00002496,ACC_365500051,WITHDRAWAL,-415.08,2025-07-04,2025-07-04 23:08:30,ONLINE,McDonald's,New York,NY,COMPLETED,False,3.17,2025-07-25 23:08:30
TXN_00002497,ACC_964749419,TRANSFER,-623.79,2025-07-18,2025-07-18 23:08:30,ATM,,Phoenix,CA,COMPLETED,False,1.15,2025-07-25 23:08:30
TXN_00002498,ACC_870853764,INTEREST,89.8,2025-06-27,2025-06-27 23:08:30,BRANCH,,Phoenix,AZ,FAILED,False,1.0,2025-07-25 23:08:30
TXN_00002499,ACC_941134728,WITHDRAWAL,-194.35,2025-06-24,2025-06-24 23:08:30,ONLINE,Target,Chicago,CA,PENDING,False,2.07,2025-07-25 23:08:30
TXN_00002500,ACC_242015997,DEPOSIT,4078.04,2025-07-22,2025-07-22 23:08:30,MOBILE,,Phoenix,AZ,COMPLETED,True,0.0,2025-07-25 23:08:30
TXN_00002501,ACC_235641085,TRANSFER,1010.63,2025-07-14,2025-07-14 23:08:30,ONLINE,,Phoenix,NY,PENDING,False,2.63,2025-07-25 23:08:30
TXN_00002502,ACC_521789199,TRANSFER,1630.69,2025-05-08,2025-05-08 23:08:30,PHONE,,Phoenix,CA,COMPLETED,True,0.5,2025-07-25 23:08:30
TXN_00002503,ACC_633019373,PAYMENT,-802.9,2025-05-25,2025-05-25 23:08:30,BRANCH,Shell,Phoenix,IL,COMPLETED,False,0.23,2025-07-25 23:08:30
TXN_00002504,ACC_115985298,PAYMENT,-818.66,2025-06-21,2025-06-21 23:08:30,ATM,Apple,Los Angeles,TX,COMPLETED,False,3.45,2025-07-25 23:08:30
TXN_00002505,ACC_205000044,FEE,-43.71,2025-06-05,2025-06-05 23:08:30,BRANCH,,New York,CA,COMPLETED,False,1.3,2025-07-25 23:08:30
TXN_00002506,ACC_875829066,PAYMENT,-872.53,2025-06-01,2025-06-01 23:08:30,MOBILE,Netflix,Chicago,CA,FAILED,False,0.88,2025-07-25 23:08:30
TXN_00002507,ACC_210472590,WITHDRAWAL,-156.4,2025-05-07,2025-05-07 23:08:30,BRANCH,Walmart,Houston,CA,COMPLETED,True,2.0,2025-07-25 23:08:30
TXN_00002508,ACC_270015414,INTEREST,74.31,2025-05-18,2025-05-18 23:08:30,MOBILE,,Chicago,CA,COMPLETED,True,0.67,2025-07-25 23:08:30
TXN_00002509,ACC_857149631,DEPOSIT,407.69,2025-04-28,2025-04-28 23:08:30,ONLINE,,Chicago,IL,COMPLETED,False,0.0,2025-07-25 23:08:30
TXN_00002510,ACC_201025305,TRANSFER,-1160.47,2025-07-08,2025-07-08 23:08:30,ATM,,Phoenix,NY,COMPLETED,False,2.33,2025-07-25 23:08:30
TXN_00002511,ACC_153009953,FEE,-9.56,2025-05-24,2025-05-24 23:08:30,PHONE,,Houston,CA,COMPLETED,False,2.12,2025-07-25 23:08:30
