customer_id,first_name,last_name,full_name,account_number,account_type,balance,account_open_date,last_transaction_date,address,city,state,zip_code,risk_score,account_status,monthly_income,created_timestamp
CUST_000251,Matthew,Garcia,Matthew Garcia,ACC_232244172,CREDIT,-2888.9,2016-08-07,2025-07-24 23:08:30,6247 Second Blvd,Boston,MA,16368,349,CLOSED,13033.44,2025-07-25 23:08:30
CUST_000252,Jane,Brown,Jane Brown,ACC_547509357,INVESTMENT,190746.63,2019-05-07,2025-07-17 23:08:30,7872 Second Ave,San Antonio,OH,99881,309,ACTIVE,4211.76,2025-07-25 23:08:30
CUST_000253,Matthew,Rodriguez,Matthew Rodriguez,ACC_768724016,LOAN,-30628.09,2020-10-14,2025-06-29 23:08:30,1818 First St,San Jose,CA,23928,809,ACTIVE,12335.51,2025-07-25 23:08:30
CUST_000254,Matthew,Miller,Matthew Miller,ACC_484315640,INVESTMENT,148380.25,2025-01-15,2025-07-08 23:08:30,8232 Oak Dr,Austin,TX,10358,313,CLOSED,,2025-07-25 23:08:30
CUST_000255,Sarah,Jackson,Sarah Jackson,ACC_818356830,INVESTMENT,75423.1,2024-06-22,2025-07-01 23:08:30,8483 Main St,Dallas,NC,40298,767,ACTIVE,3600.96,2025-07-25 23:08:30
CUST_000256,Emily,Johnson,Emily Johnson,ACC_411994135,CREDIT,-1984.04,2021-12-23,2025-07-12 23:08:30,1998 Main St,New York,IL,96947,474,ACTIVE,8252.57,2025-07-25 23:08:30
CUST_000257,Barbara,Rodriguez,Barbara Rodriguez,ACC_887125715,CHECKING,18693.85,2021-08-22,2025-07-20 23:08:30,1965 Elm Dr,Charlotte,AZ,60556,789,ACTIVE,12562.91,2025-07-25 23:08:30
CUST_000258,Sarah,Jones,Sarah Jones,ACC_847506709,CHECKING,49080.3,2016-01-06,2025-07-20 23:08:30,1799 Elm Dr,Charlotte,IL,90127,688,ACTIVE,13350.91,2025-07-25 23:08:30
CUST_000259,David,Thomas,David Thomas,ACC_624117847,CHECKING,44390.94,2020-07-16,2025-07-24 23:08:30,1137 Pine Blvd,New York,OH,98857,837,CLOSED,9780.15,2025-07-25 23:08:30
CUST_000260,James,Taylor,James Taylor,ACC_661677752,LOAN,-90571.03,2018-01-23,2025-07-02 23:08:30,4172 Elm Blvd,Fort Worth,IL,83183,355,ACTIVE,4883.13,2025-07-25 23:08:30
CUST_000261,Linda,Thomas,Linda Thomas,ACC_277601056,CHECKING,37596.36,2021-11-20,2025-07-18 23:08:30,5521 Pine St,Denver,TX,82154,687,ACTIVE,3945.97,2025-07-25 23:08:30
CUST_000262,Daniel,Jackson,Daniel Jackson,ACC_581142194,CHECKING,42843.8,2020-06-20,2025-07-15 23:08:30,2044 Elm St,Houston,FL,64046,336,DORMANT,12910.91,2025-07-25 23:08:30
CUST_000263,Barbara,Martin,Barbara Martin,ACC_784551346,CREDIT,-1098.89,2019-03-06,2025-07-19 23:08:30,7574 Pine Blvd,Los Angeles,TX,69566,639,DORMANT,10199.41,2025-07-25 23:08:30
CUST_000264,Mary,Anderson,Mary Anderson,ACC_222431652,CHECKING,37990.07,2022-12-30,2025-07-25 23:08:30,5692 Pine Blvd,Boston,CO,59006,408,ACTIVE,8909.07,2025-07-25 23:08:30
CUST_000265,Patricia,Brown,Patricia Brown,ACC_373041065,LOAN,-80603.77,2024-02-17,2025-06-26 23:08:30,6537 Oak Dr,San Antonio,OH,54293,410,ACTIVE,,2025-07-25 23:08:30
CUST_000266,Anthony,Brown,Anthony Brown,ACC_929084565,INVESTMENT,229236.55,2018-11-16,2025-06-25 23:08:30,8360 Oak Dr,New York,CO,16366,743,DORMANT,9099.99,2025-07-25 23:08:30
CUST_000267,Emily,Jackson,Emily Jackson,ACC_286455552,SAVINGS,10803.62,2018-02-09,2025-07-06 23:08:30,5373 First Dr,Columbus,MA,42537,580,ACTIVE,14645.9,2025-07-25 23:08:30
CUST_000268,Daniel,Jones,Daniel Jones,ACC_248369653,INVESTMENT,301659.7,2017-02-02,2025-07-09 23:08:30,4997 Second Blvd,Boston,NC,38487,505,ACTIVE,6486.95,2025-07-25 23:08:30
CUST_000269,Mary,Jones,Mary Jones,ACC_862782374,SAVINGS,50637.4,2017-09-12,2025-07-05 23:08:30,5381 Second St,Jacksonville,CO,72963,727,CLOSED,13096.67,2025-07-25 23:08:30
CUST_000270,Jennifer,Wilson,Jennifer Wilson,ACC_967910655,CHECKING,26184.23,2025-03-14,2025-07-13 23:08:30,2481 Main St,San Antonio,AZ,31094,593,CLOSED,13072.58,2025-07-25 23:08:30
CUST_000271,Jennifer,Miller,Jennifer Miller,ACC_909165341,LOAN,-96801.67,2016-05-09,2025-07-11 23:08:30,1779 First Ave,Boston,FL,41142,823,CLOSED,10973.92,2025-07-25 23:08:30
CUST_000272,Christopher,Gonzalez,Christopher Gonzalez,ACC_547284589,CREDIT,-341.67,2024-11-17,2025-07-25 23:08:30,4217 Oak Dr,San Diego,NC,94886,676,DORMANT,10240.64,2025-07-25 23:08:30
CUST_000273,Robert,Martinez,Robert Martinez,ACC_581911354,SAVINGS,98353.61,2024-08-24,2025-07-20 23:08:30,2947 Second St,Fort Worth,NY,66165,585,DORMANT,4931.15,2025-07-25 23:08:30
CUST_000274,William,Smith,William Smith,ACC_454939091,INVESTMENT,355134.96,2023-09-30,2025-07-24 23:08:30,2618 Pine St,San Jose,WA,85061,666,ACTIVE,6814.31,2025-07-25 23:08:30
CUST_000275,Lisa,Garcia,Lisa Garcia,ACC_658996745,CHECKING,39334.29,2023-09-12,2025-07-12 23:08:30,8997 First Dr,Chicago,PA,38992,518,CLOSED,7329.57,2025-07-25 23:08:30
CUST_000276,Robert,Martin,Robert Martin,ACC_669618855,INVESTMENT,498318.91,2016-03-31,2025-07-01 23:08:30,244 Main Blvd,Charlotte,TX,94182,549,ACTIVE,6851.24,2025-07-25 23:08:30
CUST_000277,Sarah,Gonzalez,Sarah Gonzalez,ACC_375512010,LOAN,-28326.41,2025-03-16,2025-06-26 23:08:30,8568 Pine Dr,Seattle,NY,48854,497,ACTIVE,14378.54,2025-07-25 23:08:30
CUST_000278,Emily,Moore,Emily Moore,ACC_672525395,CHECKING,31383.96,2023-02-13,2025-07-04 23:08:30,3592 Second Dr,Houston,TX,80484,745,CLOSED,3865.45,2025-07-25 23:08:30
CUST_000279,David,Smith,David Smith,ACC_593089342,CREDIT,-9621.14,2024-08-29,2025-07-24 23:08:30,3016 Pine St,San Diego,AZ,63429,697,ACTIVE,8196.3,2025-07-25 23:08:30
CUST_000280,John,Gonzalez,John Gonzalez,ACC_822949013,CHECKING,26788.24,2018-04-16,2025-07-02 23:08:30,1136 Second St,Chicago,PA,75907,408,ACTIVE,6616.21,2025-07-25 23:08:30
CUST_000281,Michael,Martinez,Michael Martinez,ACC_921706952,INVESTMENT,191325.37,2016-04-06,2025-07-04 23:08:30,604 Elm Ave,Boston,TX,27875,700,DORMANT,10608.55,2025-07-25 23:08:30
CUST_000282,Jennifer,Lopez,Jennifer Lopez,ACC_111972445,LOAN,-13398.07,2023-11-24,2025-07-22 23:08:30,784 Main Dr,Boston,CO,21157,612,ACTIVE,13842.56,2025-07-25 23:08:30
CUST_000283,Mary,Miller,Mary Miller,ACC_543084388,LOAN,-85896.94,2023-06-03,2025-07-18 23:08:30,4240 Oak St,Philadelphia,NC,84356,355,DORMANT,9595.98,2025-07-25 23:08:30
CUST_000284,Jennifer,Williams,Jennifer Williams,ACC_369173782,CHECKING,9951.14,2018-12-21,2025-07-10 23:08:30,5520 Pine Ave,San Diego,CA,47373,371,ACTIVE,8407.75,2025-07-25 23:08:30
CUST_000285,Barbara,Martinez,Barbara Martinez,ACC_844594995,LOAN,-84912.9,2019-02-16,2025-07-14 23:08:30,5282 Elm Ave,New York,PA,42266,526,CLOSED,8233.49,2025-07-25 23:08:30
CUST_000286,Mary,Jones,Mary Jones,ACC_829693657,CREDIT,-1221.14,2020-04-17,2025-07-11 23:08:30,5977 Pine Dr,Boston,CA,33038,383,ACTIVE,4680.02,2025-07-25 23:08:30
CUST_000287,Elizabeth,Miller,Elizabeth Miller,ACC_382646055,CHECKING,36398.53,2025-04-10,2025-06-28 23:08:30,8409 Second St,Fort Worth,MA,37886,337,DORMANT,13727.83,2025-07-25 23:08:30
CUST_000288,Elizabeth,Thomas,Elizabeth Thomas,ACC_802128517,SAVINGS,36898.95,2022-12-24,2025-06-27 23:08:30,9760 Second Blvd,Phoenix,WA,75683,822,ACTIVE,9026.01,2025-07-25 23:08:30
CUST_000289,Lisa,Martin,Lisa Martin,ACC_834612989,SAVINGS,75842.0,2023-11-29,2025-07-11 23:08:30,2708 Oak Ave,Seattle,PA,15297,524,ACTIVE,6172.29,2025-07-25 23:08:30
CUST_000290,Lisa,Johnson,Lisa Johnson,ACC_817888322,SAVINGS,52029.58,2016-08-10,2025-07-14 23:08:30,6458 Elm Dr,Los Angeles,NY,95003,631,ACTIVE,9256.47,2025-07-25 23:08:30
CUST_000291,William,Rodriguez,William Rodriguez,ACC_721300772,LOAN,-43554.14,2021-04-05,2025-07-05 23:08:30,6301 Pine St,Denver,AZ,59326,528,DORMANT,12806.84,2025-07-25 23:08:30
CUST_000292,Mary,Thomas,Mary Thomas,ACC_951109462,INVESTMENT,443698.8,2025-05-29,2025-07-09 23:08:30,2376 Elm Ave,San Diego,CA,77441,587,ACTIVE,4888.29,2025-07-25 23:08:30
CUST_000293,Barbara,Brown,Barbara Brown,ACC_809861078,SAVINGS,41754.06,2021-10-12,2025-07-02 23:08:30,1956 Elm Dr,Seattle,TX,87436,465,CLOSED,3269.35,2025-07-25 23:08:30
CUST_000294,Jane,Jones,Jane Jones,ACC_715776454,LOAN,-84048.22,2018-06-04,2025-07-09 23:08:30,742 First Ave,Los Angeles,IL,43850,484,DORMANT,10192.29,2025-07-25 23:08:30
CUST_000295,Anthony,Smith,Anthony Smith,ACC_872608028,CREDIT,-527.46,2023-01-20,2025-07-11 23:08:30,7823 Elm Ave,San Diego,FL,88753,446,DORMANT,5182.61,2025-07-25 23:08:30
CUST_000296,Matthew,Rodriguez,Matthew Rodriguez,ACC_280089806,CREDIT,-776.48,2018-10-17,2025-07-07 23:08:30,1227 Oak Dr,Fort Worth,IL,24230,316,ACTIVE,13912.07,2025-07-25 23:08:30
CUST_000297,Patricia,Jones,Patricia Jones,ACC_750162509,CHECKING,8953.37,2018-08-03,2025-07-06 23:08:30,739 First St,Chicago,WA,96427,433,DORMANT,3014.4,2025-07-25 23:08:30
CUST_000298,Patricia,Taylor,Patricia Taylor,ACC_551706031,CREDIT,-1251.76,2017-08-29,2025-07-09 23:08:30,7128 Oak Dr,Fort Worth,PA,87207,400,ACTIVE,8725.69,2025-07-25 23:08:30
CUST_000299,Lisa,Williams,Lisa Williams,ACC_404155269,LOAN,-13200.13,2020-11-25,2025-07-17 23:08:30,3196 Main St,Denver,CA,78126,307,ACTIVE,11253.2,2025-07-25 23:08:30
CUST_000300,James,Wilson,James Wilson,ACC_488984224,CHECKING,7823.45,2018-03-06,2025-07-07 23:08:30,4255 Pine Dr,Jacksonville,MA,46118,706,ACTIVE,12405.46,2025-07-25 23:08:30
CUST_000301,Linda,Garcia,Linda Garcia,ACC_497513146,LOAN,-45063.78,2022-08-21,2025-07-16 23:08:30,9564 Pine Dr,Phoenix,NC,25608,535,ACTIVE,14390.94,2025-07-25 23:08:30
CUST_000302,Sarah,Miller,Sarah Miller,ACC_645829727,INVESTMENT,393254.48,2016-07-02,2025-07-08 23:08:30,952 Oak Dr,New York,CA,29048,782,DORMANT,3768.97,2025-07-25 23:08:30
CUST_000303,Lisa,Lopez,Lisa Lopez,ACC_185942015,LOAN,-96262.22,2021-03-04,2025-06-26 23:08:30,6664 First Blvd,Los Angeles,IL,93924,806,ACTIVE,,2025-07-25 23:08:30
CUST_000304,Matthew,Martinez,Matthew Martinez,ACC_309107461,CHECKING,39219.58,2019-10-04,2025-07-09 23:08:30,3895 First Ave,Los Angeles,PA,41359,300,ACTIVE,,2025-07-25 23:08:30
CUST_000305,William,Gonzalez,William Gonzalez,ACC_479167941,INVESTMENT,203320.03,2023-03-28,2025-07-09 23:08:30,351 Second St,Chicago,CO,47289,656,ACTIVE,6318.09,2025-07-25 23:08:30
CUST_000306,Barbara,Miller,Barbara Miller,ACC_588293766,INVESTMENT,287878.45,2022-07-22,2025-07-20 23:08:30,6770 First St,Boston,CA,75951,601,ACTIVE,12635.31,2025-07-25 23:08:30
CUST_000307,William,Moore,William Moore,ACC_973110318,LOAN,-75235.99,2020-07-08,2025-06-25 23:08:30,6278 First Dr,San Diego,PA,70142,771,DORMANT,8783.64,2025-07-25 23:08:30
CUST_000308,William,Williams,William Williams,ACC_510892271,SAVINGS,67852.84,2022-11-27,2025-06-30 23:08:30,5272 Elm Blvd,Denver,CO,11274,569,ACTIVE,7787.17,2025-07-25 23:08:30
CUST_000309,James,Williams,James Williams,ACC_695445137,SAVINGS,47917.27,2021-07-08,2025-07-19 23:08:30,9499 Pine Ave,San Antonio,WA,36170,540,CLOSED,6184.86,2025-07-25 23:08:30
CUST_000310,Lisa,Miller,Lisa Miller,ACC_996510519,SAVINGS,83715.3,2021-06-28,2025-07-21 23:08:30,1847 Main St,Seattle,MA,10868,343,ACTIVE,6785.0,2025-07-25 23:08:30
CUST_000311,Anthony,Rodriguez,Anthony Rodriguez,ACC_626998235,SAVINGS,98447.27,2019-10-02,2025-07-17 23:08:30,6618 Oak Ave,Los Angeles,CO,65466,789,DORMANT,,2025-07-25 23:08:30
CUST_000312,Mary,Gonzalez,Mary Gonzalez,ACC_836950507,SAVINGS,45991.01,2024-02-18,2025-07-03 23:08:30,8590 Elm Blvd,New York,NY,98356,515,ACTIVE,6905.23,2025-07-25 23:08:30
CUST_000313,Barbara,Rodriguez,Barbara Rodriguez,ACC_300953401,LOAN,-73977.95,2022-06-18,2025-07-10 23:08:30,5721 Pine Ave,Seattle,FL,37594,729,CLOSED,7380.94,2025-07-25 23:08:30
CUST_000314,Christopher,Rodriguez,Christopher Rodriguez,ACC_583966573,SAVINGS,57355.27,2019-01-10,2025-07-04 23:08:30,3844 Main Blvd,San Diego,CO,66651,690,ACTIVE,14509.78,2025-07-25 23:08:30
CUST_000315,David,Thomas,David Thomas,ACC_965079822,CHECKING,8912.7,2019-11-18,2025-07-21 23:08:30,8570 First Blvd,Seattle,AZ,42895,348,ACTIVE,,2025-07-25 23:08:30
CUST_000316,Emily,Johnson,Emily Johnson,ACC_331356272,CREDIT,-5234.61,2018-06-03,2025-07-22 23:08:30,7470 Second Blvd,Dallas,PA,57226,563,ACTIVE,,2025-07-25 23:08:30
CUST_000317,Sarah,Lopez,Sarah Lopez,ACC_829699746,LOAN,-80303.15,2019-01-10,2025-07-05 23:08:30,8921 Oak Blvd,Jacksonville,PA,98236,822,ACTIVE,8363.16,2025-07-25 23:08:30
CUST_000318,Michael,Gonzalez,Michael Gonzalez,ACC_758916457,CREDIT,-5362.48,2023-11-10,2025-06-28 23:08:30,2845 Second Blvd,Columbus,NC,90256,714,ACTIVE,,2025-07-25 23:08:30
CUST_000319,James,Davis,James Davis,ACC_436598800,CREDIT,-3469.87,2017-07-08,2025-07-17 23:08:30,6579 Pine Dr,Jacksonville,OH,86928,833,ACTIVE,5206.63,2025-07-25 23:08:30
CUST_000320,John,Jones,John Jones,ACC_881439680,SAVINGS,66371.24,2017-02-21,2025-07-03 23:08:30,1411 Oak Ave,Fort Worth,CA,22524,365,ACTIVE,3316.38,2025-07-25 23:08:30
CUST_000321,Christopher,Taylor,Christopher Taylor,ACC_921408597,CHECKING,5286.03,2018-07-21,2025-07-21 23:08:30,1481 Second Dr,San Jose,TX,42426,590,ACTIVE,4575.33,2025-07-25 23:08:30
CUST_000322,Emily,Smith,Emily Smith,ACC_137747372,CREDIT,-1396.31,2021-11-01,2025-06-28 23:08:30,7901 Elm Blvd,Boston,WA,27709,481,DORMANT,10572.57,2025-07-25 23:08:30
CUST_000323,Anthony,Wilson,Anthony Wilson,ACC_662060684,LOAN,-69343.53,2021-08-03,2025-07-10 23:08:30,8941 Oak St,Charlotte,AZ,57943,722,ACTIVE,3126.67,2025-07-25 23:08:30
CUST_000324,Matthew,Jones,Matthew Jones,ACC_469243620,CREDIT,-5308.02,2025-05-22,2025-07-03 23:08:30,8159 Elm Blvd,New York,FL,48393,536,ACTIVE,5262.85,2025-07-25 23:08:30
CUST_000325,Elizabeth,Wilson,Elizabeth Wilson,ACC_523861817,SAVINGS,16745.31,2017-03-20,2025-07-05 23:08:30,6485 Elm Ave,Dallas,CA,65343,545,DORMANT,13919.45,2025-07-25 23:08:30
CUST_000326,William,Martinez,William Martinez,ACC_796275440,LOAN,-19927.94,2020-11-07,2025-07-19 23:08:30,1221 Oak Ave,San Jose,CA,93478,766,DORMANT,11405.67,2025-07-25 23:08:30
CUST_000327,Linda,Miller,Linda Miller,ACC_444288576,CHECKING,7692.25,2019-06-26,2025-07-25 23:08:30,3146 Main Blvd,Dallas,IL,67464,308,ACTIVE,,2025-07-25 23:08:30
CUST_000328,John,Thomas,John Thomas,ACC_333203933,CREDIT,-5797.57,2016-09-02,2025-06-30 23:08:30,8265 Pine Dr,Los Angeles,PA,20515,449,ACTIVE,7709.06,2025-07-25 23:08:30
CUST_000329,Elizabeth,Thomas,Elizabeth Thomas,ACC_294995530,SAVINGS,89622.05,2022-09-05,2025-06-29 23:08:30,6351 Main St,San Diego,FL,68059,553,CLOSED,5390.16,2025-07-25 23:08:30
CUST_000330,Sarah,Taylor,Sarah Taylor,ACC_815120513,SAVINGS,47546.14,2017-11-03,2025-06-25 23:08:30,5213 Pine Ave,Los Angeles,OH,82034,833,ACTIVE,10662.24,2025-07-25 23:08:30
CUST_000331,Robert,Lopez,Robert Lopez,ACC_155928537,SAVINGS,97340.77,2022-11-02,2025-07-05 23:08:30,7213 Pine St,Philadelphia,AZ,86637,422,ACTIVE,3107.16,2025-07-25 23:08:30
CUST_000332,Jane,Jackson,Jane Jackson,ACC_941250135,INVESTMENT,344514.86,2023-09-30,2025-07-14 23:08:30,1566 Oak Ave,Seattle,CA,99908,646,CLOSED,,2025-07-25 23:08:30
CUST_000333,Mary,Jones,Mary Jones,ACC_853045356,LOAN,-21644.84,2024-01-27,2025-07-10 23:08:30,3912 Pine Blvd,Charlotte,OH,35292,321,CLOSED,11692.79,2025-07-25 23:08:30
CUST_000334,William,Johnson,William Johnson,ACC_621089199,INVESTMENT,279953.37,2019-05-25,2025-07-03 23:08:30,8129 Oak Ave,Boston,PA,52425,779,ACTIVE,10184.16,2025-07-25 23:08:30
CUST_000335,Elizabeth,Garcia,Elizabeth Garcia,ACC_173955669,LOAN,-84652.48,2022-03-02,2025-06-29 23:08:30,4414 First Blvd,Charlotte,NY,93627,818,ACTIVE,13595.19,2025-07-25 23:08:30
CUST_000336,Barbara,Lopez,Barbara Lopez,ACC_933241446,LOAN,-76360.13,2017-05-25,2025-07-23 23:08:30,8930 Elm Ave,Denver,NC,75214,457,DORMANT,7917.65,2025-07-25 23:08:30
CUST_000337,James,Brown,James Brown,ACC_203354415,LOAN,-34769.79,2024-12-28,2025-06-29 23:08:30,2226 Oak St,San Antonio,CA,73618,496,ACTIVE,,2025-07-25 23:08:30
CUST_000338,Christopher,Thomas,Christopher Thomas,ACC_664596387,LOAN,-30569.91,2022-08-12,2025-07-24 23:08:30,6102 Oak St,New York,TX,95950,803,ACTIVE,10667.0,2025-07-25 23:08:30
CUST_000339,Mary,Moore,Mary Moore,ACC_898302819,INVESTMENT,411191.23,2016-07-29,2025-07-03 23:08:30,1055 First Blvd,Denver,NY,19225,611,ACTIVE,14527.04,2025-07-25 23:08:30
CUST_000340,Sarah,Brown,Sarah Brown,ACC_878647434,SAVINGS,53400.27,2023-05-11,2025-07-19 23:08:30,8721 Second Ave,Philadelphia,CO,83156,725,CLOSED,10663.49,2025-07-25 23:08:30
CUST_000341,Mary,Anderson,Mary Anderson,ACC_854357762,INVESTMENT,441529.19,2023-08-12,2025-06-30 23:08:30,3055 First Dr,Denver,PA,96184,461,DORMANT,8316.15,2025-07-25 23:08:30
CUST_000342,Mary,Hernandez,Mary Hernandez,ACC_690645339,CREDIT,-1551.46,2020-11-10,2025-07-01 23:08:30,7154 Second Blvd,San Diego,MA,81516,519,ACTIVE,14113.76,2025-07-25 23:08:30
CUST_000343,William,Lopez,William Lopez,ACC_585764529,INVESTMENT,479952.39,2025-06-25,2025-07-02 23:08:30,667 Pine St,Denver,IL,49562,306,ACTIVE,5577.87,2025-07-25 23:08:30
CUST_000344,James,Smith,James Smith,ACC_928416590,CREDIT,-808.88,2019-10-01,2025-07-08 23:08:30,9449 First Ave,Houston,NY,70341,664,ACTIVE,7404.99,2025-07-25 23:08:30
CUST_000345,Anthony,Davis,Anthony Davis,ACC_350175561,CREDIT,-1889.26,2024-06-14,2025-07-07 23:08:30,6650 First Ave,Chicago,OH,52558,794,ACTIVE,13788.29,2025-07-25 23:08:30
CUST_000346,Anthony,Brown,Anthony Brown,ACC_739124632,CREDIT,-9626.28,2016-06-02,2025-07-07 23:08:30,6351 Main St,Austin,PA,66925,726,ACTIVE,5720.61,2025-07-25 23:08:30
CUST_000347,Barbara,Smith,Barbara Smith,ACC_780631093,INVESTMENT,28009.85,2019-08-09,2025-07-24 23:08:30,5331 First Ave,Austin,CO,38940,456,ACTIVE,14968.41,2025-07-25 23:08:30
CUST_000348,Daniel,Martin,Daniel Martin,ACC_717675194,LOAN,-91081.79,2020-08-21,2025-07-16 23:08:30,6560 Oak Ave,Austin,CA,72371,350,DORMANT,4020.95,2025-07-25 23:08:30
CUST_000349,Matthew,Wilson,Matthew Wilson,ACC_930888412,SAVINGS,76322.28,2020-02-03,2025-07-08 23:08:30,3345 Elm Dr,San Antonio,CO,90739,836,ACTIVE,6195.09,2025-07-25 23:08:30
CUST_000350,Patricia,Hernandez,Patricia Hernandez,ACC_835231799,LOAN,-91130.13,2017-12-13,2025-07-12 23:08:30,7039 Pine Blvd,San Antonio,PA,55157,324,ACTIVE,7196.6,2025-07-25 23:08:30
CUST_000351,Daniel,Martin,Daniel Martin,ACC_256571398,INVESTMENT,23393.9,2016-04-22,2025-07-18 23:08:30,3371 Second Blvd,Phoenix,OH,21247,415,CLOSED,,2025-07-25 23:08:30
CUST_000352,Barbara,Jones,Barbara Jones,ACC_993830749,CREDIT,-9862.67,2017-09-14,2025-06-30 23:08:30,1923 Pine Dr,Seattle,NY,53499,514,CLOSED,5445.62,2025-07-25 23:08:30
CUST_000353,Matthew,Rodriguez,Matthew Rodriguez,ACC_689269569,INVESTMENT,311897.95,2023-11-25,2025-07-03 23:08:30,401 Elm St,Dallas,IL,17878,590,ACTIVE,10415.58,2025-07-25 23:08:30
CUST_000354,Jane,Anderson,Jane Anderson,ACC_803040905,CHECKING,3423.23,2018-01-29,2025-07-17 23:08:30,6001 Main St,San Jose,NC,60662,536,ACTIVE,11516.27,2025-07-25 23:08:30
CUST_000355,James,Thomas,James Thomas,ACC_741138124,LOAN,-91285.95,2023-04-03,2025-07-09 23:08:30,7603 First St,Los Angeles,TX,79391,612,ACTIVE,11932.69,2025-07-25 23:08:30
CUST_000356,John,Lopez,John Lopez,ACC_834773724,CREDIT,-6446.22,2022-02-03,2025-07-18 23:08:30,8312 Pine St,Dallas,FL,13862,586,ACTIVE,13766.1,2025-07-25 23:08:30
CUST_000357,David,Williams,David Williams,ACC_883713061,INVESTMENT,260838.2,2017-11-17,2025-07-06 23:08:30,3826 Elm Ave,Phoenix,FL,50944,637,ACTIVE,5481.09,2025-07-25 23:08:30
CUST_000358,David,Jackson,David Jackson,ACC_681274244,SAVINGS,86327.47,2022-01-07,2025-07-03 23:08:30,8682 Oak Dr,Phoenix,NC,84035,461,ACTIVE,,2025-07-25 23:08:30
CUST_000359,Elizabeth,Brown,Elizabeth Brown,ACC_297713683,CREDIT,-1604.77,2023-11-07,2025-07-02 23:08:30,583 Pine Dr,Columbus,AZ,68065,580,ACTIVE,4281.26,2025-07-25 23:08:30
CUST_000360,Emily,Smith,Emily Smith,ACC_918671750,LOAN,-38922.3,2018-09-10,2025-07-07 23:08:30,3883 First Ave,San Diego,NC,13418,667,ACTIVE,8719.23,2025-07-25 23:08:30
CUST_000361,Matthew,Martin,Matthew Martin,ACC_603330974,CREDIT,-8160.24,2021-02-19,2025-07-10 23:08:30,7863 Oak Ave,San Antonio,TX,14224,718,ACTIVE,14402.38,2025-07-25 23:08:30
CUST_000362,Lisa,Miller,Lisa Miller,ACC_913656416,SAVINGS,7080.56,2020-07-22,2025-06-28 23:08:30,8127 Second Blvd,Charlotte,TX,66040,714,ACTIVE,12891.94,2025-07-25 23:08:30
CUST_000363,James,Gonzalez,James Gonzalez,ACC_756598356,LOAN,-41213.23,2019-08-05,2025-07-05 23:08:30,730 First St,Charlotte,WA,15559,551,DORMANT,14805.97,2025-07-25 23:08:30
CUST_000364,Jane,Moore,Jane Moore,ACC_515965279,LOAN,-24249.17,2024-12-06,2025-07-19 23:08:30,4870 Elm Dr,San Jose,AZ,70469,470,ACTIVE,14028.39,2025-07-25 23:08:30
CUST_000365,Matthew,Jones,Matthew Jones,ACC_597764108,INVESTMENT,46129.96,2019-11-14,2025-07-22 23:08:30,3045 First Ave,Fort Worth,FL,52396,761,ACTIVE,10083.79,2025-07-25 23:08:30
CUST_000366,Robert,Anderson,Robert Anderson,ACC_196829676,CREDIT,-6759.25,2018-03-18,2025-06-26 23:08:30,2786 Second St,Chicago,CA,68903,671,ACTIVE,7609.05,2025-07-25 23:08:30
CUST_000367,Matthew,Martin,Matthew Martin,ACC_271690961,INVESTMENT,275622.6,2024-12-28,2025-07-01 23:08:30,2899 Pine Ave,Philadelphia,IL,33444,352,ACTIVE,11761.94,2025-07-25 23:08:30
CUST_000368,Daniel,Martinez,Daniel Martinez,ACC_772648626,SAVINGS,12196.62,2024-01-04,2025-06-25 23:08:30,3423 Main Blvd,New York,WA,75225,810,DORMANT,10295.81,2025-07-25 23:08:30
CUST_000369,Linda,Davis,Linda Davis,ACC_332866519,LOAN,-34712.41,2020-05-24,2025-07-12 23:08:30,7339 Main St,San Diego,CO,46452,512,ACTIVE,3660.77,2025-07-25 23:08:30
CUST_000370,Mary,Johnson,Mary Johnson,ACC_256094585,CHECKING,33383.13,2016-02-01,2025-07-06 23:08:30,4989 Pine St,Los Angeles,CA,64651,482,ACTIVE,10333.08,2025-07-25 23:08:30
CUST_000371,Barbara,Jackson,Barbara Jackson,ACC_945365074,LOAN,-82435.49,2020-05-17,2025-07-02 23:08:30,9585 Pine St,Chicago,AZ,52312,677,ACTIVE,12101.3,2025-07-25 23:08:30
CUST_000372,Elizabeth,Williams,Elizabeth Williams,ACC_414426733,INVESTMENT,68138.35,2017-09-10,2025-06-28 23:08:30,4596 Pine Dr,Denver,TX,37400,359,ACTIVE,14752.2,2025-07-25 23:08:30
CUST_000373,Matthew,Williams,Matthew Williams,ACC_619329173,LOAN,-7544.72,2017-07-22,2025-07-16 23:08:30,7096 First Blvd,Dallas,CO,85385,662,ACTIVE,8956.76,2025-07-25 23:08:30
CUST_000374,Linda,Thomas,Linda Thomas,ACC_967562309,SAVINGS,88424.54,2022-11-15,2025-07-03 23:08:30,4859 Oak St,Houston,NY,70933,420,CLOSED,12594.77,2025-07-25 23:08:30
CUST_000375,Patricia,Wilson,Patricia Wilson,ACC_148846868,CREDIT,-6503.5,2016-06-11,2025-07-05 23:08:30,3578 Main Ave,San Jose,AZ,18891,615,ACTIVE,6887.09,2025-07-25 23:08:30
CUST_000376,John,Brown,John Brown,ACC_836410568,CREDIT,-6586.38,2017-05-11,2025-07-07 23:08:30,577 Oak Ave,Austin,PA,98142,790,ACTIVE,10747.83,2025-07-25 23:08:30
